id_persona,activ_econo,meses_alta
188837,Grupo_11,36
201284,Grupo_15,83
14767,Grupo_14,312
191507,Grupo_14,102
160967,Grupo_15,137
60797,Grupo_11,79
155707,Grupo_15,177
162224,Grupo_11,158
211584,Grupo_08,91
65671,Grupo_15,219
136597,Grupo_11,40
153141,Grupo_15,107
94707,Grupo_15,110
149607,Grupo_15,114
62841,Grupo_15,101
135097,Grupo_08,147
133611,Grupo_15,139
78167,Grupo_15,272
155611,Grupo_11,134
93337,Grupo_15,22
96954,Grupo_07,154
202737,Grupo_07,29
50284,Grupo_15,113
147641,Grupo_11,97
91584,Grupo_07,313
128497,Grupo_11,175
173541,Grupo_08,122
63024,Grupo_15,217
113941,Grupo_15,180
89941,Grupo_07,160
195871,Grupo_11,21
107597,Grupo_15,177
104411,Grupo_15,137
94341,Grupo_15,39
178407,Grupo_08,105
100567,Grupo_11,152
5097,Grupo_11,228
254967,Grupo_08,25
120484,Grupo_07,84
34684,Grupo_14,293
155624,Grupo_11,129
222937,Grupo_15,32
133424,Grupo_11,92
248911,Grupo_15,33
164811,Grupo_11,125
157097,Grupo_15,72
241884,Grupo_07,17
11984,Grupo_07,189
93124,Grupo_11,252
90707,Grupo_14,268
90271,Grupo_11,282
56037,Grupo_09,254
95171,Grupo_07,216
84997,Grupo_15,148
115884,Grupo_15,203
255641,Grupo_15,2
118971,Grupo_04,135
47541,Grupo_15,139
85967,Grupo_15,243
176724,Grupo_15,75
67767,Grupo_15,54
131497,Grupo_11,132
175507,Grupo_11,71
86784,Grupo_11,123
138267,Grupo_15,88
66124,Grupo_07,270
126741,Grupo_15,111
233007,Grupo_15,55
39441,Grupo_14,285
185454,Grupo_15,74
50167,Grupo_07,212
178241,Grupo_11,107
131424,Grupo_15,172
111637,Grupo_11,79
46667,Grupo_11,171
155967,Grupo_15,95
121407,Grupo_15,161
141937,Grupo_11,143
1697,Grupo_11,118
77311,Grupo_15,61
128297,Grupo_15,157
138984,Grupo_15,162
55524,Grupo_11,175
89671,Grupo_11,202
11067,Grupo_15,133
8841,Grupo_15,59
60137,Grupo_11,175
29767,Grupo_09,311
1567,Grupo_15,17
232354,Grupo_07,35
117097,Grupo_11,185
17254,Grupo_07,32
111697,Grupo_04,69
220797,Grupo_11,81
104907,Grupo_15,153
83554,Grupo_11,38
87484,Grupo_15,133
187841,Grupo_11,95
135811,Grupo_11,66
117484,Grupo_11,97
169384,Grupo_15,135
124907,Grupo_15,166
216471,Grupo_15,66
43954,Grupo_15,272
242797,Grupo_15,50
185737,Grupo_15,112
108707,Grupo_14,148
139424,Grupo_15,76
239584,Grupo_15,82
64597,Grupo_15,24
226241,Grupo_15,29
252611,Grupo_15,26
96211,Grupo_07,11
74354,Grupo_07,45
137611,Grupo_15,72
20241,Grupo_11,35
241754,Grupo_15,92
190937,Grupo_11,107
53441,Grupo_15,204
64467,Grupo_11,49
216354,Grupo_12,71
54671,Grupo_15,252
164707,Grupo_15,98
190454,Grupo_09,86
113107,Grupo_11,86
185067,Grupo_07,47
84371,Grupo_11,177
35737,Grupo_11,50
175037,Grupo_07,23
209341,Grupo_11,72
145797,Grupo_08,145
77384,Grupo_13,129
162437,Grupo_07,136
158337,Grupo_11,112
44184,Grupo_15,253
192737,Grupo_11,88
87097,Grupo_15,70
91184,Grupo_07,285
79454,Grupo_06,17
144554,Grupo_11,179
97597,Grupo_11,56
109984,Grupo_15,54
194324,Grupo_11,47
200784,Grupo_15,95
186341,Grupo_11,118
113767,Grupo_07,157
19184,Grupo_08,163
2667,Grupo_07,384
82937,Grupo_15,200
223567,Grupo_15,53
165667,Grupo_12,68
38837,Grupo_07,51
172711,Grupo_11,80
109184,Grupo_12,85
37384,Grupo_11,229
36567,Grupo_07,91
29497,Grupo_11,184
36671,Grupo_15,91
39197,Grupo_11,151
87367,Grupo_15,147
60784,Grupo_07,289
14637,Grupo_14,277
160271,Grupo_15,21
145597,Grupo_07,95
58907,Grupo_04,35
162097,Grupo_11,74
46054,Grupo_07,150
130241,Grupo_14,173
249271,Grupo_11,57
173567,Grupo_11,122
55197,Grupo_15,29
184107,Grupo_07,118
127654,Grupo_15,146
27141,Grupo_07,44
95207,Grupo_11,146
164897,Grupo_15,102
78697,Grupo_11,204
91337,Grupo_11,320
7084,Grupo_13,265
72141,Grupo_07,75
74071,Grupo_15,90
138711,Grupo_11,56
65424,Grupo_14,167
122941,Grupo_11,19
221271,Grupo_15,18
124637,Grupo_15,156
4324,Grupo_07,97
195367,Grupo_15,97
186071,Grupo_15,45
22537,Grupo_14,218
61671,Grupo_14,287
222511,Grupo_11,93
1754,Grupo_15,217
10541,Grupo_07,62
144624,Grupo_15,70
41884,Grupo_11,254
192584,Grupo_15,63
158407,Grupo_11,123
100541,Grupo_04,95
191154,Grupo_11,91
151024,Grupo_04,1
174137,Grupo_15,132
230411,Grupo_15,123
224807,Grupo_11,38
13311,Grupo_13,57
107171,Grupo_11,190
47754,Grupo_09,117
59137,Grupo_07,215
246737,Grupo_11,60
154597,Grupo_11,152
151167,Grupo_07,78
60571,Grupo_14,287
110711,Grupo_08,17
144884,Grupo_11,29
14697,Grupo_07,247
86324,Grupo_08,254
16471,Grupo_07,68
164367,Grupo_15,104
79207,Grupo_11,149
103007,Grupo_15,109
150797,Grupo_11,127
84841,Grupo_11,48
54367,Grupo_11,205
5411,Grupo_11,148
240441,Grupo_11,60
173967,Grupo_15,34
242337,Grupo_15,107
207037,Grupo_15,15
45354,Grupo_15,15
146284,Grupo_07,108
181607,Grupo_15,88
228971,Grupo_11,117
115367,Grupo_08,46
11324,Grupo_11,128
208771,Grupo_15,106
104071,Grupo_11,243
129337,Grupo_11,126
74271,Grupo_09,18
111611,Grupo_13,117
175307,Grupo_11,121
137167,Grupo_15,165
23484,Grupo_07,294
67871,Grupo_11,20
186541,Grupo_11,141
181854,Grupo_15,100
188341,Grupo_11,51
233041,Grupo_11,46
231384,Grupo_11,81
37407,Grupo_15,315
91771,Grupo_15,124
221307,Grupo_11,62
206124,Grupo_07,64
58341,Grupo_09,68
223024,Grupo_11,73
106707,Grupo_13,181
20737,Grupo_07,58
111907,Grupo_15,87
151411,Grupo_08,6
25354,Grupo_07,23
165524,Grupo_04,139
120037,Grupo_15,59
236037,Grupo_11,120
109524,Grupo_15,117
58754,Grupo_11,184
211971,Grupo_07,83
109667,Grupo_07,71
33111,Grupo_09,230
214637,Grupo_15,31
45011,Grupo_11,238
233324,Grupo_07,28
226407,Grupo_11,77
212084,Grupo_15,64
205097,Grupo_11,101
125241,Grupo_15,159
176311,Grupo_11,129
181324,Grupo_15,124
111871,Grupo_15,176
155024,Grupo_15,163
68597,Grupo_07,201
52341,Grupo_07,163
43907,Grupo_14,253
88711,Grupo_07,17
226111,Grupo_15,37
44537,Grupo_08,1
235041,Grupo_15,49
155767,Grupo_11,173
128471,Grupo_15,85
177507,Grupo_11,22
75067,Grupo_11,188
68667,Grupo_04,157
132911,Grupo_15,156
24207,Grupo_11,268
72354,Grupo_07,266
158041,Grupo_15,137
212967,Grupo_15,83
137741,Grupo_15,19
124837,Grupo_11,165
53771,Grupo_07,54
149524,Grupo_09,24
108224,Grupo_11,208
97654,Grupo_14,204
134597,Grupo_15,66
21211,Grupo_15,267
220537,Grupo_07,17
123807,Grupo_14,137
43471,Grupo_15,72
49307,Grupo_13,129
235407,Grupo_15,73
11441,Grupo_11,134
238237,Grupo_11,19
100297,Grupo_15,264
203567,Grupo_15,77
55924,Grupo_11,158
146671,Grupo_14,91
77324,Grupo_11,142
52611,Grupo_11,159
23907,Grupo_11,265
187137,Grupo_11,111
160637,Grupo_09,161
255311,Grupo_11,99
180071,Grupo_15,121
16297,Grupo_11,111
215924,Grupo_11,43
227611,Grupo_15,48
123641,Grupo_15,168
119224,Grupo_15,212
123197,Grupo_07,134
44111,Grupo_15,188
236497,Grupo_15,73
76941,Grupo_11,116
177624,Grupo_15,81
227697,Grupo_15,49
140707,Grupo_07,143
85554,Grupo_11,166
61437,Grupo_15,96
93267,Grupo_15,99
105924,Grupo_15,200
119141,Grupo_15,172
198984,Grupo_15,89
69167,Grupo_07,323
256084,Grupo_15,116
153497,Grupo_11,118
39971,Grupo_11,277
31311,Grupo_15,195
147171,Grupo_15,158
225897,Grupo_15,60
169737,Grupo_15,129
97067,Grupo_01,40
144811,Grupo_11,134
235667,Grupo_15,27
78907,Grupo_15,243
226184,Grupo_15,47
21624,Grupo_11,65
139611,Grupo_15,165
124424,Grupo_11,75
44984,Grupo_15,241
33241,Grupo_07,45
154807,Grupo_15,142
148554,Grupo_11,247
158184,Grupo_15,128
78297,Grupo_14,267
163667,Grupo_15,61
56824,Grupo_07,80
115037,Grupo_15,186
101454,Grupo_15,123
61507,Grupo_01,52
30624,Grupo_11,136
188754,Grupo_15,35
41307,Grupo_11,190
119884,Grupo_11,170
133941,Grupo_13,132
184271,Grupo_11,142
225741,Grupo_11,106
34141,Grupo_15,238
154407,Grupo_11,148
254637,Grupo_15,162
112254,Grupo_11,1
192537,Grupo_14,30
192454,Grupo_11,123
41697,Grupo_11,206
150337,Grupo_07,53
997,Grupo_11,104
103511,Grupo_11,109
96871,Grupo_07,40
43107,Grupo_11,97
123597,Grupo_15,198
156054,Grupo_07,64
72754,Grupo_07,114
241671,Grupo_15,22
173224,Grupo_07,67
37584,Grupo_01,145
83884,Grupo_09,26
136807,Grupo_15,134
87824,Grupo_11,204
136397,Grupo_15,144
140954,Grupo_11,135
182237,Grupo_11,84
71667,Grupo_15,59
167111,Grupo_11,78
34167,Grupo_11,311
50507,Grupo_15,237
30411,Grupo_06,260
63411,Grupo_07,165
27767,Grupo_11,41
172207,Grupo_11,94
52507,Grupo_15,225
77407,Grupo_14,205
95267,Grupo_11,192
164471,Grupo_15,32
71607,Grupo_07,56
222337,Grupo_11,36
140967,Grupo_15,87
46337,Grupo_11,240
4711,Grupo_11,235
87307,Grupo_15,68
18297,Grupo_13,228
224207,Grupo_15,38
21437,Grupo_11,262
255841,Grupo_15,134
16684,Grupo_07,184
184754,Grupo_15,59
247741,Grupo_15,53
67424,Grupo_11,156
100084,Grupo_11,232
5297,Grupo_11,401
32554,Grupo_11,163
233267,Grupo_15,76
236954,Grupo_15,36
67954,Grupo_14,313
211771,Grupo_11,75
70211,Grupo_07,9
88371,Grupo_04,129
231337,Grupo_15,106
185641,Grupo_15,87
228571,Grupo_15,33
9941,Grupo_15,229
228124,Grupo_15,91
136007,Grupo_07,163
6641,Grupo_04,300
142684,Grupo_11,28
11054,Grupo_07,144
3367,Grupo_09,23
204524,Grupo_11,90
226584,Grupo_15,100
94037,Grupo_07,232
11911,Grupo_15,18
37571,Grupo_07,91
88054,Grupo_07,12
173141,Grupo_11,108
127524,Grupo_15,145
113967,Grupo_13,45
157954,Grupo_15,61
115897,Grupo_15,158
38354,Grupo_14,277
42771,Grupo_15,27
239971,Grupo_15,116
97797,Grupo_11,82
219654,Grupo_07,33
49437,Grupo_11,263
212367,Grupo_15,50
100284,Grupo_15,204
247084,Grupo_11,59
183311,Grupo_07,34
110797,Grupo_09,169
76297,Grupo_14,293
171554,Grupo_12,80
96741,Grupo_11,147
90897,Grupo_14,216
42737,Grupo_11,217
216224,Grupo_15,18
20207,Grupo_04,225
211441,Grupo_15,64
162354,Grupo_15,167
202397,Grupo_11,111
133837,Grupo_11,53
117411,Grupo_07,49
197871,Grupo_09,24
27567,Grupo_07,65
193684,Grupo_15,105
99841,Grupo_07,78
168354,Grupo_15,86
2971,Grupo_15,23
182354,Grupo_15,88
85637,Grupo_07,177
88267,Grupo_08,204
122624,Grupo_15,200
167467,Grupo_11,164
188967,Grupo_11,44
78411,Grupo_07,82
40867,Grupo_11,243
194041,Grupo_11,66
208924,Grupo_15,108
247011,Grupo_11,43
25471,Grupo_11,62
96541,Grupo_08,185
57641,Grupo_14,160
128611,Grupo_13,68
204784,Grupo_15,103
226854,Grupo_15,29
234671,Grupo_11,46
15524,Grupo_11,315
34024,Grupo_11,150
207084,Grupo_15,112
74741,Grupo_15,158
111497,Grupo_11,134
128907,Grupo_11,122
22571,Grupo_15,176
248171,Grupo_15,35
250471,Grupo_11,58
127807,Grupo_15,107
240667,Grupo_11,47
80324,Grupo_15,261
65907,Grupo_15,151
176654,Grupo_14,48
23437,Grupo_11,39
86971,Grupo_11,238
4667,Grupo_15,81
214107,Grupo_15,47
35207,Grupo_04,219
129311,Grupo_13,143
134997,Grupo_15,53
134784,Grupo_07,61
135341,Grupo_11,207
130041,Grupo_11,203
83707,Grupo_07,36
5354,Grupo_07,159
178524,Grupo_11,124
216484,Grupo_15,17
105937,Grupo_11,121
248197,Grupo_11,17
82724,Grupo_11,120
13911,Grupo_11,261
63871,Grupo_11,279
152971,Grupo_15,120
130111,Grupo_15,108
57171,Grupo_07,166
240171,Grupo_11,94
168697,Grupo_07,133
91397,Grupo_08,1
43967,Grupo_11,110
249071,Grupo_11,38
151224,Grupo_11,144
21497,Grupo_15,86
171211,Grupo_15,146
84524,Grupo_11,280
724,Grupo_07,127
87024,Grupo_11,236
220784,Grupo_07,43
208111,Grupo_11,85
201684,Grupo_11,37
174054,Grupo_15,109
255454,Grupo_15,48
61941,Grupo_07,28
207967,Grupo_15,57
63211,Grupo_04,40
119941,Grupo_15,160
106271,Grupo_07,81
28241,Grupo_11,172
195754,Grupo_15,90
181137,Grupo_15,81
86407,Grupo_15,176
14567,Grupo_14,297
239124,Grupo_15,21
137084,Grupo_11,138
240584,Grupo_15,96
174997,Grupo_11,58
52071,Grupo_15,128
15441,Grupo_04,30
149737,Grupo_15,4
3024,Grupo_15,239
9507,Grupo_07,240
140037,Grupo_15,129
94084,Grupo_07,132
199497,Grupo_15,113
32967,Grupo_15,63
57971,Grupo_11,145
235784,Grupo_15,53
120224,Grupo_15,72
108011,Grupo_13,182
69884,Grupo_08,36
143867,Grupo_15,167
28537,Grupo_15,175
191437,Grupo_11,93
151837,Grupo_15,70
68207,Grupo_03,1
90741,Grupo_15,198
62724,Grupo_07,77
183137,Grupo_07,16
16437,Grupo_14,205
31454,Grupo_15,306
144907,Grupo_15,168
103807,Grupo_14,159
22771,Grupo_15,58
240324,Grupo_11,42
3907,Otros,171
238224,Grupo_15,98
235984,Grupo_15,24
119424,Grupo_13,153
126097,Grupo_07,87
131897,Grupo_11,106
12567,Grupo_15,22
204711,Grupo_11,109
192937,Otros,1
49037,Grupo_04,53
98011,Grupo_07,76
126671,Grupo_11,135
207284,Grupo_07,107
228454,Grupo_11,66
75854,Grupo_07,57
191541,Grupo_15,102
105711,Grupo_07,7
135907,Grupo_15,104
21507,Grupo_13,32
76307,Grupo_15,207
27707,Grupo_11,120
18967,Grupo_15,312
74297,Grupo_15,153
94141,Grupo_01,112
240267,Grupo_15,27
224784,Grupo_11,17
65437,Grupo_08,310
90141,Grupo_15,82
178041,Grupo_11,117
26441,Grupo_11,384
228911,Grupo_11,87
138867,Grupo_11,141
189997,Grupo_11,103
192254,Grupo_15,63
5037,Grupo_11,277
36297,Grupo_04,118
168884,Grupo_11,130
10424,Grupo_14,159
138241,Grupo_11,142
107441,Grupo_11,156
91854,Grupo_07,41
121254,Grupo_15,151
11737,Grupo_15,91
189784,Grupo_11,96
240241,Grupo_15,68
126071,Grupo_15,135
60737,Grupo_08,39
129797,Grupo_11,99
97184,Grupo_15,193
109641,Grupo_15,143
121311,Grupo_11,156
224584,Grupo_11,43
46007,Grupo_11,264
142071,Grupo_07,154
34554,Grupo_11,82
206537,Grupo_15,45
48407,Grupo_15,230
58167,Grupo_15,240
137497,Grupo_15,103
85071,Grupo_13,267
5871,Grupo_11,276
252871,Grupo_15,31
84797,Grupo_11,295
250284,Grupo_15,41
115307,Grupo_14,143
127737,Grupo_14,171
71584,Grupo_15,34
47671,Grupo_14,244
114911,Grupo_11,225
124341,Grupo_11,55
60041,Grupo_07,47
34897,Grupo_13,219
219724,Grupo_15,36
50141,Grupo_15,101
155211,Grupo_11,34
130911,Grupo_11,113
227141,Grupo_15,105
126011,Grupo_15,162
236897,Grupo_11,49
40124,Grupo_07,120
127771,Grupo_04,32
123667,Grupo_11,103
210611,Grupo_15,37
17371,Grupo_07,48
83671,Grupo_09,47
5767,Grupo_15,52
183584,Grupo_11,79
89497,Grupo_11,150
129511,Grupo_11,26
162837,Grupo_15,101
157907,Grupo_11,58
230871,Grupo_12,58
125784,Grupo_15,175
77207,Grupo_15,200
94497,Grupo_15,132
68537,Grupo_07,36
171684,Grupo_15,37
77724,Grupo_07,222
180611,Grupo_14,29
113684,Grupo_15,114
232424,Grupo_11,46
30211,Grupo_11,305
204137,Grupo_15,108
19371,Grupo_15,179
81107,Grupo_11,121
42584,Grupo_13,261
110607,Grupo_15,42
135554,Grupo_15,64
183371,Grupo_07,100
43437,Grupo_14,212
198337,Grupo_15,89
166167,Grupo_15,158
22997,Grupo_11,45
46937,Grupo_11,267
91724,Grupo_14,140
246067,Grupo_15,72
209697,Grupo_11,67
91607,Grupo_11,189
254271,Grupo_11,117
59867,Grupo_11,162
137624,Grupo_11,28
45611,Grupo_04,68
106011,Grupo_15,86
196397,Grupo_15,43
230307,Grupo_15,91
130324,Grupo_15,201
7141,Grupo_11,212
149841,Grupo_11,87
14671,Grupo_08,21
203011,Grupo_15,56
62597,Grupo_07,25
248584,Grupo_15,19
247367,Grupo_15,17
76884,Grupo_11,288
240911,Grupo_15,16
240524,Grupo_15,23
199424,Grupo_15,38
234341,Grupo_15,31
39654,Grupo_07,9
206711,Grupo_15,99
207497,Grupo_07,46
2007,Grupo_09,37
25011,Grupo_11,54
145937,Grupo_15,104
78811,Grupo_15,161
238754,Grupo_15,54
106871,Grupo_07,221
122637,Grupo_09,65
158737,Grupo_15,103
226441,Grupo_15,89
85684,Grupo_07,125
96967,Grupo_11,204
191297,Grupo_07,52
80607,Grupo_13,161
209567,Grupo_11,71
183667,Grupo_15,73
98507,Grupo_07,24
62371,Grupo_15,145
189971,Grupo_11,102
80584,Grupo_14,247
136841,Grupo_15,154
154337,Grupo_15,75
190337,Grupo_15,134
245367,Grupo_15,56
240924,Grupo_15,72
241637,Grupo_15,38
235654,Grupo_15,16
242137,Grupo_15,36
235537,Grupo_15,37
155084,Grupo_11,155
107584,Grupo_15,151
106954,Grupo_15,177
158254,Grupo_04,25
25707,Grupo_15,143
30741,Grupo_07,180
6007,Grupo_04,193
14307,Grupo_15,20
152771,Grupo_11,173
74024,Grupo_11,100
164741,Grupo_15,140
171297,Grupo_11,149
185397,Grupo_12,47
139097,Grupo_15,86
23097,Grupo_11,241
189184,Grupo_15,47
81097,Grupo_15,197
229684,Grupo_14,37
56484,Grupo_06,202
108037,Grupo_15,88
16341,Grupo_11,252
232367,Grupo_15,41
39711,Grupo_07,50
101867,Grupo_11,257
100497,Grupo_15,24
193967,Grupo_11,75
117554,Grupo_13,155
138467,Grupo_15,7
102307,Grupo_15,122
159941,Grupo_15,58
62171,Grupo_11,80
52224,Grupo_11,206
213171,Grupo_15,24
191367,Grupo_04,133
89011,Grupo_11,92
11867,Grupo_13,84
4054,Grupo_15,60
4584,Grupo_11,20
106024,Grupo_11,87
133411,Grupo_15,138
71137,Grupo_15,18
114784,Grupo_11,219
217137,Grupo_15,31
228771,Grupo_15,96
95007,Grupo_07,270
13641,Grupo_15,256
95911,Grupo_14,62
113211,Grupo_15,224
201554,Grupo_15,71
216567,Grupo_15,61
35371,Grupo_08,141
115341,Grupo_11,220
233641,Grupo_07,19
163371,Grupo_08,42
214271,Grupo_15,96
179011,Grupo_15,105
77667,Grupo_09,122
19254,Grupo_15,229
157107,Grupo_15,177
168897,Grupo_13,95
26841,Grupo_07,51
113697,Grupo_15,191
165711,Grupo_11,86
23284,Grupo_11,305
216141,Grupo_15,82
113884,Grupo_11,108
130337,Grupo_11,34
91197,Grupo_11,6
49697,Grupo_15,145
171967,Grupo_11,105
144897,Grupo_04,48
41611,Grupo_11,102
226937,Grupo_11,97
50367,Grupo_04,132
184424,Grupo_15,120
14284,Grupo_15,41
137567,Grupo_07,128
206724,Grupo_15,36
68371,Grupo_15,157
65754,Grupo_11,34
221611,Grupo_11,67
163784,Grupo_11,77
72967,Grupo_15,197
37911,Grupo_13,241
198511,Grupo_11,105
15711,Grupo_11,274
176241,Grupo_15,131
207611,Grupo_11,79
40784,Grupo_15,265
38367,Grupo_11,273
55797,Grupo_13,151
170267,Grupo_15,134
173167,Grupo_15,24
199837,Grupo_07,22
20311,Grupo_11,265
99324,Grupo_13,206
98484,Grupo_11,157
107997,Grupo_15,136
110441,Grupo_15,167
48711,Grupo_07,76
75607,Grupo_11,68
66711,Grupo_07,67
197424,Grupo_11,50
177024,Grupo_07,73
38341,Grupo_07,170
163771,Grupo_15,126
172454,Grupo_11,120
140611,Grupo_15,43
72637,Grupo_15,68
232167,Grupo_15,43
60924,Grupo_15,152
106307,Grupo_11,190
17241,Grupo_15,216
49071,Grupo_07,154
55737,Grupo_11,242
95854,Grupo_11,201
201611,Grupo_15,68
127397,Grupo_13,178
2984,Grupo_15,230
103124,Grupo_11,107
166284,Grupo_15,74
180707,Grupo_08,88
209954,Grupo_15,74
171237,Grupo_15,117
192641,Grupo_15,100
19971,Grupo_01,283
76697,Grupo_11,152
91067,Grupo_15,181
119897,Grupo_15,178
91324,Grupo_11,207
88311,Grupo_11,213
146237,Grupo_08,16
99711,Grupo_15,231
93067,Grupo_11,239
74211,Grupo_14,285
130371,Grupo_07,21
12211,Grupo_08,9
143254,Grupo_07,190
23567,Grupo_15,153
199767,Grupo_15,41
6984,Grupo_11,55
102707,Grupo_09,195
218084,Grupo_07,59
216907,Grupo_08,80
14967,Grupo_15,171
117941,Grupo_13,152
218954,Grupo_07,49
193167,Grupo_07,74
102554,Grupo_07,194
93571,Grupo_07,31
167571,Grupo_07,47
42197,Grupo_15,38
125641,Grupo_15,205
17184,Grupo_14,268
208654,Grupo_15,90
190184,Grupo_15,128
240207,Grupo_15,85
18507,Grupo_06,6
198971,Grupo_15,94
20724,Grupo_11,207
59724,Grupo_11,65
125454,Grupo_11,51
230897,Grupo_15,70
48784,Grupo_15,34
210107,Grupo_11,33
189807,Grupo_07,31
127384,Grupo_15,87
87284,Grupo_11,259
19537,Grupo_11,206
155697,Grupo_15,132
139141,Grupo_15,168
90824,Grupo_09,45
127997,Grupo_07,89
12471,Grupo_11,54
221367,Grupo_11,86
100954,Grupo_15,161
110254,Grupo_07,89
130124,Grupo_15,62
23497,Grupo_07,43
75641,Grupo_07,86
23941,Grupo_15,26
233867,Grupo_15,36
30424,Grupo_07,54
227954,Grupo_11,70
5837,Grupo_07,218
50154,Grupo_15,146
131097,Grupo_15,101
216884,Grupo_15,39
168811,Grupo_11,45
123771,Grupo_15,155
89507,Grupo_13,218
243484,Grupo_15,90
216967,Grupo_11,42
131941,Grupo_07,106
21011,Grupo_11,240
55067,Grupo_15,233
30237,Grupo_11,27
193084,Grupo_04,54
234811,Grupo_15,98
70411,Grupo_14,214
128424,Grupo_11,119
110067,Grupo_07,4
185111,Grupo_11,98
143937,Grupo_15,117
17584,Grupo_11,285
74907,Grupo_10,142
187067,Grupo_14,84
229941,Grupo_11,19
198607,Grupo_11,84
43637,Grupo_14,240
73407,Grupo_08,22
185241,Grupo_11,70
243271,Grupo_11,47
110771,Grupo_11,120
170524,Grupo_07,24
102897,Grupo_11,126
250411,Grupo_15,58
12767,Grupo_11,69
228311,Grupo_15,25
65141,Grupo_13,158
232411,Grupo_15,43
193541,Grupo_15,85
67211,Grupo_11,51
56424,Grupo_06,269
204337,Grupo_15,31
238411,Grupo_15,25
57771,Grupo_14,170
208171,Grupo_07,99
182141,Grupo_11,114
28997,Grupo_11,218
91124,Grupo_13,231
246984,Grupo_15,46
1097,Grupo_14,96
255597,Grupo_13,179
82584,Grupo_15,206
100037,Grupo_15,140
113271,Grupo_11,152
24724,Grupo_11,307
130654,Grupo_11,49
44737,Grupo_11,263
190911,Grupo_15,51
20384,Grupo_07,247
100684,Grupo_11,155
173897,Grupo_07,26
205237,Grupo_15,78
99007,Grupo_08,126
25671,Grupo_09,173
223367,Grupo_15,25
215311,Grupo_11,49
75997,Grupo_15,21
162567,Grupo_11,107
170441,Grupo_10,20
25167,Grupo_11,221
226724,Grupo_15,54
208641,Grupo_15,28
72567,Grupo_11,275
128741,Grupo_11,141
184967,Grupo_14,84
175224,Grupo_12,49
205967,Grupo_11,73
253454,Grupo_15,25
204467,Grupo_15,46
248007,Grupo_11,49
81567,Grupo_09,207
10097,Grupo_13,132
195307,Grupo_15,23
2841,Grupo_15,60
34967,Grupo_11,200
225141,Grupo_11,68
120741,Grupo_14,140
96107,Grupo_15,1
232341,Grupo_11,55
32484,Grupo_14,264
48924,Grupo_08,73
241611,Grupo_11,77
36237,Grupo_11,234
205154,Grupo_12,96
213311,Grupo_15,49
3154,Grupo_11,61
218907,Grupo_15,85
119507,Grupo_15,191
37337,Grupo_11,257
135037,Grupo_05,1
44854,Grupo_11,251
113567,Grupo_07,103
89024,Grupo_11,240
80971,Grupo_14,267
100237,Grupo_07,77
144154,Grupo_15,134
24997,Grupo_15,219
115637,Grupo_15,157
159307,Grupo_11,140
147124,Grupo_15,71
94767,Grupo_15,262
184211,Grupo_15,144
50684,Grupo_15,158
118007,Grupo_14,170
252897,Grupo_11,36
42867,Grupo_15,181
186084,Grupo_11,20
227367,Grupo_15,72
109971,Grupo_04,142
123267,Grupo_11,191
43707,Grupo_11,185
18884,Grupo_11,151
203271,Grupo_15,101
61224,Grupo_11,36
177237,Grupo_15,83
83741,Grupo_15,38
151567,Grupo_11,100
219311,Grupo_15,58
245297,Grupo_11,40
97724,Grupo_14,139
236354,Grupo_15,64
15641,Grupo_13,26
54907,Grupo_07,31
1541,Grupo_07,147
